Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1_41767826-707e-42cf-a5f4-f25b71beeb98.jpg?v=1574538430,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_d09c2af0-c628-47b1-9dfd-4a95a14ecbf9.jpg?v=1574538447,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust_4d455918-930d-493c-ae16-53219ce873d1.jpg?v=1574538430,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1_cabdc099-5cd7-4b59-b001-f00d5bb7aa59.jpg?v=1574538430,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted_eb0d2a63-d1cc-47b3-a0eb-8a88a3febba1.jpg?v=1574538430,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_f11a14d7-64cb-4142-9c55-f72c5705f933.jpg?v=1574538441,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1_ba3d5af0-dac6-4377-aa37-adb9cccc91cb.jpg?v=1574538205,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_8d22ff14-d6b7-4070-b898-42734a761e70.jpg?v=1574538220,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust_8508f6f9-7973-4a49-8dd4-96a82f6f9708.jpg?v=1571259295,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1_b88d0229-8123-4004-b20b-3bd70e96f450.jpg?v=1571259295,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted_3855e0e5-beeb-46ef-8073-42a0234560b1.jpg?v=1574538205,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-1,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_8c91b0e1-cace-46f0-9c8f-5343eb2470bc.jpg?v=1574538205,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1_342931b9-aa80-42b9-9507-2bc65361f6af.jpg?v=1574538120,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_32ee3333-c981-4917-9dd8-3e9467e9f8d3.jpg?v=1574538137,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust_e9e269e6-c203-4508-96b7-77fc4998cd37.jpg?v=1574538120,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1_8b97f572-69a4-4b6f-8382-16d2e8ce92c9.jpg?v=1574538120,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted.jpg?v=1571259293,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_e9bfef57-0642-40b0-bed0-00047a10af3e.jpg?v=1574538120,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,M,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s1_ef60d430-0e85-436b-99dd-b7d9e7633c4d.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s2_8937a7b4-c273-4aab-a5dd-3896da263ff5.jpg?v=1571261575,2
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Sky,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,OS",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s1_8e46959c-b488-4740-a6f8-1b9fd2bb279a.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s2_fed1ec47-2f59-4245-b0c6-769e4d121e0b.jpg?v=1571261575,2
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Golden Hour,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s1_52fc9085-46f5-43ae-96a3-49e9694a4711.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s2_b718135a-a46c-44cf-8746-d981a183d344.jpg?v=1571261575,2
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s1_3ebff812-d55b-41fb-9659-fbc2e14baa04.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s2_a86cd9db-e08e-4091-8f86-48987d427cf3.jpg?v=1571261575,2
